Review,Rating
"Cepat Aman murah Baru 
asli Jelas Bagus Oke gass mantap",bintang 5
"Membelikan Redmi Note 13 untuk pasangan dan POCO C65 untuk ibunda. Cakep sih. Tapi mohon maaf saya bukan pengguna Android, jadi gak bisa terlalu banyak berkomentar selain... ",bintang 5
cepat Aman murah mantap baru asli oke gass,bintang 5
"Barang original berfungsi dengan baik, pengiriman cepat dari estimasi",bintang 5
recommended,bintang 5
"mantapp, pengiriman cepat dan barang dijamin pasti ori",bintang 5
mantap,bintang 5
"Fitur oke, sesuai pesanan. Kartu garansi juga ada. Pengiriman cepat, bonus stiker keren juga. Thank you Poco!",bintang 5
mantap..brg sdh terkirim dan mendarat dg selamat,bintang 5
barang masih disegel. berfungsi dengan baik.,bintang 5
"Respon dan pengiriman cepet, barang sampai dengan selamat. Semoga awet, terima kasih",bintang 5
mantappp.. barang segel.. ORI 100%,bintang 5
barang masih tersegel dgn baik dan sesuai deskripsi ori,bintang 5
"seler responsif, barang bagus masih disegel. pengirimanbcepat",bintang 5
"Mantap barang sdah diterima dalam kesdaan aman , thx seller packingnya rapih semua aman",bintang 5
None,bintang 5
"barang tiba dengan aman, walopun packingan ga trlalu safety,, softcasenya juga ga ada ternyata,,saran packingan luar d tambahin buble wrap , over all ok,,",bintang 5
"pengiriman cepat, packing aman, barang sesuai deskripsi. terima kasih seller dan tokopedia",bintang 5
"ori, berfungsi dengan baik, pengiriman aman dan cepat",bintang 5
xiaomi official store emang gak pernah ngecewain.. barang sesuai pesanan gak ada lecet sedikitpun. pengiriman cepat pula..,bintang 5
"Datang lebih cepat dari jadwalnya, semua oke",bintang 5
"barang ORI, pengiriman cepat packing aman,tidak kondisi baik",bintang 5
"Alhamdulillah mendarat dengan selamat , sesuai pesanan... Pengiriman sangat cepat 😊😊, Terimakasih Tokped",bintang 5
Barang masih tersegel sewaktu buka unpacking. Trusted seller. Semoga hp awet dan tahan banting. Thanks seller,bintang 5
barang dah sampai dan mantap,bintang 5
"secara model baiklah ga kalah sama merk terkenal, tapi ada yg kurang tdk dikasih softcase atau TG,",bintang 5
"sesuai pesanan, pengiriman cepat, packing aman",bintang 5
barang sudah sampai dengan selamat,bintang 5
Barang sangat bagus,bintang 5
Mabtap 👍,bintang 5
"barang bagus, sesuai pesanan. pengiriman aman",bintang 5
👍🏽👍🏽,bintang 5
"pengiriman cepat, semoga awet. terima kasih seller",bintang 5
Barang masih disegel waktu sampai dan berfungsi dengan baik,bintang 5
"respon sangat cepat sekali 
order Sabtu hari Minggu sampai 
paking rapih banget 
pertahankan pelayanan yg terbaik untuk konsumen dan barang juga oke sudah bisa di gunakan... ",bintang 5
Terima kasih,bintang 5
barang bagus dan rekomen buat nenek saya,bintang 5
"Siplah .. Proses cepat .. Pengiriman ke kurir juga cepat .. 

Terimakasih Seller .. 🙏

Bintang lima
⭐⭐⭐⭐⭐",bintang 5
Cocok untuk hp orang tua karena mereka jarang hapus foto jd ngga gampang penuh memori nya,bintang 5
barang sesuai pokok ya mantap,bintang 5
barang garansi resmi,bintang 5
"pesanan sesuai, penanganan baik, cuman syang kurirnya dapat si Cepat jdnya lambat 😔",bintang 5
sampai dengan aman,bintang 5
"barang segel dan ori,kiriman sesuai estimasi dan barang bagus.",bintang 5
"brg ditrima dg baik & sesuai, maaf tdk bisa difoto & review detail krn lg diluar rmh.. trims toped, seller & kurir.",bintang 5
"barang cepat sampai dan hpnya berfungsi dengan baik, ortu saya suka",bintang 5
barang aman dan cepat pengantarannya,bintang 5
"barang bagus normal semua,pengiriman cepat.top untuk xiaomi official dan tokopedia",bintang 5
Barang sesuai pesanan seller fast respon pengiriman aman segel dan garansi resmi okelah,bintang 5
"Barang asli dan segel aman pengiriman 
Seller fast tanggap",bintang 5
"terima kasih utk pengiriman  handphone POCO C65 nya
walau ongkir gratis, sempet kuatir juga karena hampir 6 Hari baru sampai dgn selamat, thanks ya Seller nya is The Best... ",bintang 5
"Barang masih segel, dan dalam kondisi baru",bintang 5
Bagus,bintang 5
mayan buat hadiah,bintang 5
"original, asli, cepat😀👍👍",bintang 5
Mantap,bintang 5
"Diterima 17 Oct 24 malam, Barang masih di segel waktu sampai, berfungsi dgn baik, Barang original, Semoga awet ty.",bintang 5
"handphonenya bagus, keadaan baik, pengiriman cepat! yang pasti toko ini rekomendasi banget buat kalian semua yang mau beli handphone 😍📱 #handphonebagus #pengirimancepat... ",bintang 5
"barang sesuai photo, pengiriman cepat, packing aman",bintang 5
mudah mudahan awet barangnya,bintang 5
"pelayanan cukup baik admin the best seller, top markotop",bintang 5
Sesuai harapan asli msh baru terimakasih.,bintang 5
"barang di terima dengan packing dan segel, aman. pelayanan & respon seller luar biasa mantap. terima kasih atas semuanya🙏",bintang 5
mantap barang berfungsi dengan baik dan masih segel,bintang 5
Barang diterima dengan baik tanpa ada kendala,bintang 5
mantap pengiriman walau malem langsung di packing. dan barang sesuai spesifikasi,bintang 5
"barangnya bagus, packingan aman banget,",bintang 5
"packing aman sentosa ,barang ORI dan masih segel ,cuman pick up aja aga terlambat tapi over all pelayanan nya bagus good luck 😀",bintang 5
"barang ori. pengiriman cepat, seller respon juga cepat, top. semoga awet. mantaaapppppppp",bintang 5
"tepat waktu, packing bagus dan dapat digunakan semoga awet",bintang 5
barang sdh sampai dgn segel yg masih utuh & semua berfungsi dgn normal tks seller🙏👋,bintang 5
Barang masih disegel waktu tiba di alamat tujuan. Original & ada kartu garansi. Packing rapi & aman. Pelayanan sangat baik. Puas belanja di sini.,bintang 5
produknya super Ori dan Mantul ***** Thks,bintang 5
ok bagus,bintang 5
"baguss, barang masih tersegel rapi",bintang 5
"barang sesuai deskripsi, pengiriman cepat, respon cepat, packing rapih. tks...",bintang 5
"barang keren, segel, sesuai ekspektasi, makasih seller, nanti kapan beli lagi disini 🙏😁",bintang 5
terbaik,bintang 5
ok,bintang 5
mendarat dgn aman 👍🏻,bintang 5
None,bintang 5
"tinggal pake aja, thanks Poco & Xiaomi",bintang 5
barang sesuai pesanan terima kasih  kurirnya juga ramah terimakasih,bintang 5
terimakasih HP sdh diterima dgn keadaan paking aman sesuai dgn gambar mantap.,bintang 5
barang sudah di terima terimakasi tokopedia,bintang 5
ok gas ok gas,bintang 5
barang bagus ori cuman sayang pengiriman aga lama,bintang 5
"Barang sesuai, ok mantap , semua berfungsi, reccomanded",bintang 5
"oke barang msh segel ORI 100%
mantul....👍✌️👍👍",bintang 5
barang mantap pembelian ketiga kali nya di official store,bintang 5
Mantap barang sampai dengan selamat.. barang sudah dicek bagus mantap mulus👍👍,bintang 5
Sering ERROR sewaktu ambil Video,bintang 1
"paket datang dengan aman, terima kasih tokopedia n seller",bintang 5
None,bintang 5
Barang sampai dengan selamat dan keadaan masih tersegel dan sesuai dengan gambar,bintang 5
mantap,bintang 5
"respon ramah, pengiriman cepat , barang ori di bungkus menggunakan bublewrap jadi aman",bintang 5
Fast Respon dan Kualitas barang oke Original Xiaomi punya...,bintang 5
"barang ori  masih segel kemasan bagus, semoga awet. terima kasih Xiaomi Official Stor. terima kasih jg pd toko pedia 🙏🙏",bintang 5
"barang masih segel, barang sesuai, aman.",bintang 5
mantaf barangnya original,bintang 5
bagus👍👍,bintang 5
"Proses CEPET Pooollll,,,,, barang oke. 
Tapi silikonnya ga ada 😩
atau emg ga dapet yah?",bintang 5
"barang sesuai pesanan, masih segel, garansi resmi..",bintang 5
"RealPic, puas pisan toko amanah...dah dinyalain hasilna good, barang segelan.trims seller sama tokopedia",bintang 5
"pengiriman cepat cuman sehari
barang original",bintang 5
None,bintang 2
"sesuai deskripsi, palayanan bintang 5",bintang 5
goodjob,bintang 5
Alhamdulillah datang dg selamat. Segel aman.,bintang 5
"Alhamdulillah barang sudah sampai, segel utuh kondisi baru, normal semua, sudah beli yang ketiga... rekomended pokoknya
terima kasih Xiaomi official",bintang 5
"Fitur dan spesifikasi hp terbaik, dn juga 100% ori",bintang 5
"𝚘𝚔, 𝚙𝚊𝚔𝚎𝚝 𝚜𝚞𝚍𝚊𝚑 𝚍𝚒𝚝𝚎𝚛𝚒𝚖𝚊 𝚍𝚎𝚗𝚐𝚊𝚗 𝚋𝚊𝚒𝚔.
𝚙𝚊𝚌𝚔𝚒𝚗𝚐 𝚜𝚞𝚙𝚎𝚛 𝚊𝚖𝚊𝚗, 𝚜𝚎𝚜𝚞𝚊𝚒 𝚙𝚎𝚜𝚊𝚗𝚊𝚗 & 𝚛𝚎𝚊𝚕 𝚙𝚒𝚌𝚝.
𝚜𝚎𝚖𝚘𝚐𝚊... ",bintang 5
"aplikasi belanja ga jelas, dikasih vocer, buat belanja di official store malah dibatalin sepihak dengan alasan menuduh pelanggaran, lawak loo",bintang 1
hp berfungsi dengan baik,bintang 5
"puas barang ORI , pengemasan baik, pengiriman cepat. di jamin ga kecewa belanja Di sini",bintang 5
"barang ori, packing aman, dan pengiriman",bintang 5
"Barang original, pengiriman cepat, fast respon, recommend seller",bintang 5
bagus mantapp keren lah murahh,bintang 5
pengiriman yang sangat lama,bintang 4
None,bintang 5
Mantap barang cakep dan kurir juga super cepat,bintang 5
baguuss,bintang 5
alhamdulillah semoga berkah dan bermanfaat,bintang 5
hp udh diterima dg selamat.. udh 3x order disini.. emg TOP.. makasih..,bintang 5
tidak ada,bintang 5
"Pengiriman cepat, barang ori, berfungsi dengan baik",bintang 5
"oke..barang sdh sampai, kemas rapih & tidak cacat, kondisi full bagus ori..sy suka respon baik dan percaya penuh,karena sdh 3x beli diafficial centre xiaomi bagus pua... ",bintang 5
None,bintang 4
"barang bagus diterima lengkap, masih segel mulus keren warna diterima oke pokoknya puas dah, maaf ga ada foto barang sudah dipakai lsg",bintang 5
mantaaaaaaaaapppppppppppppp baaaaaaaangggggggeeeeeeeeetttt yaaaaaaaaaaaaaaaaaaa,bintang 5
"Sampai dengan selamat aman dan sentosa. Semoga awet, pengiriman cepat.",bintang 5
"mantull hp nya bagus, pengiriman dan packing super cepat. best seller.. Thanks !",bintang 5
mantap,bintang 5
"suka, kualitas ok makasih",bintang 5
"Kualitas lumayan dapet diskon barang sesuai harga terjangkau
minus ya kurang ada softcase nya",bintang 4
"Barang sesuai dengan harapan recomended seller kualitas oke , pengiriman oke , mantap",bintang 5
barang sesuai jamin original pengiriman cepat pelayanan prima,bintang 5
Alhamdulillah barang Berfungsi dengan Baik..,bintang 5
barang masih segel dan wraping nya tebel bangeeet. nice seller.,bintang 5
aman sih paling kenapa banyak fitur yang dipangkas ya?,bintang 5
Barang tersegel dan bergaransi. Packing bublenya kurang tebal,bintang 5
"barang sudah tiba, masih tersegel dengan rapi....produk tidak ada kendala saat di coba",bintang 5
Pengiriman cepat  kurir mantap keamananan hp mantap,bintang 5
mantap,bintang 5
terima kasih pesanan sudah diterima dg baik sesuai diskripsi.,bintang 5
thanks,bintang 5
thanks,bintang 5
barang sampe dengan cepat dan amanah,bintang 5
"Barang masih segel aman dan berfungsi dengan baik, ga nyesel beli hape di Tokopedia. Oiya buat sicepat makasi yah pengiriman nya kurang dari estimasi, keren deh pokoknya.",bintang 5
None,bintang 5
"Barang segel, bagus, dan cepat sampai, thanks min 🙏🏻🙏🏻",bintang 5
alhamdulillah...sampai dengan selamat...semuanya bagus...anak saya  seneng banget..mantap...terimakasih,bintang 5
terima kasih pesanan diterima dengan selamat,bintang 5
barang sudah mendarat semoga awet kali kedua beli du sini kamsiah xiaomi,bintang 5
"berfungsi dengan baik,semoga awet dan pengiriman sangat cepat,thanks seller",bintang 5
"Barang masih di segel waktu sampai , Berfungsi dengan baik kualitas barang original semoga awet",bintang 5
"barang sudah pasti ORI, pertama kali beli hape di Tokped. puas",bintang 5
"sip mantap datang dengan aman

kurirnya pun baik",bintang 5
"barang ORI, packing aman, pengirim cepat",bintang 5
paket diterima dengan baik. Terima kasih,bintang 5
mga bagus,bintang 5
"ori buatan indo, segel, barang fungsi dgn baik, pengiriman cepat..good",bintang 5
Oke banget seler nya ini cepet banget pengiriman nya semoga awet,bintang 5
barang ori mantap tapi sayang gk dapet sofcase,bintang 5
"bagus smua barangnya ok smua,,smua hidup rekomended lah,mksh seller dan tokopedia,",bintang 5
"Pesanan sudah saya terima. Barang sesuai dengan pesanan, packaging baik dan pengiriman cepat. respon penjual oke, kualitas good 👍. 
Terima kasih Seller dan Anteraja, sem... ",bintang 5
Smartphone yang saya pesan sudah sampai sesuai estimasi dalam kondisi tersegel dengan baik. Thank you Xiaomi Official Store 😄,bintang 5
Barang okeh. puas sama pengiriman nya. Seller terpercaya,bintang 5
"mendara dgn baik dan msh tersegel mudah"" awet tks buat toko y dan kurir",bintang 5
"sesuai pesanan, semoga awet",bintang 5
"barang disegel dengan baik, ada garansi resminya, belum dicoba, semoga performa nya bagus",bintang 5
lama,bintang 2
"mantap,dpt potongn lagi dr tokped jd lebih murah",bintang 5
Barang bagus original sampai cepat banget dan pengirimab aman,bintang 5
"paket pesanan HP poco c65 sudah diterima dengan kondisi baik dan sudah dihidupkan berfungsi dengan baik dan normal, Terimakasih untuk seller dan kurir pengiriman",bintang 5
"barang sudah ditrima dengan baik, sesuai deskripsi, kotak masih tersegel. pengiriman cepat.",bintang 5
"barang sesuai, dan masih segel. segel rapih komplit, isinya komplit juga sesuai. warna sesuai. proses pengiriman oleh jasa pengiriman sedikit lambat. over all okee",bintang 5
semoga bermanfaat awet,bintang 5
"Produk Sesuai, Packaging Aman, Note nya di pengiriman mungkin bisa di perbaiki lagi",bintang 5
"Barang masih disegel, aman pengiriman sesuai dengan jadwal, poco keren",bintang 5
terimakasih terbaik,bintang 5
"barang mulus, ga lecet samsek, pengiriman cepat",bintang 5
mantaaaapppp jiwa,bintang 5
mantab,bintang 5
"Mntap ,brang sesuai pesanan. Rekomnded seller",bintang 5
barang ok,bintang 5
barang original segel mantap packing Doble sesuai👍🏻👍🏻👍🏻,bintang 5
"Pengemasan Rapih, barang Original ada garansi resmi",bintang 5
"pelayanan tokonya cepat ,, cuma kurirnya yg telat",bintang 5
None,bintang 5
oke,bintang 5
"respon cepat, barang sesuai pesanan, cuma memang tdk dapat softcase aja",bintang 5
smoga awet,bintang 5
Terimakasih TokPed & Xiaomi Official atas diskonya sangat membantu sekali. sukses semuanya & semoga hp nya awet tahan lama tidak rusak².,bintang 5
alhamdulillah barang sampai dengan selamat. terima kasih,bintang 5
Sangat Puass .. barang Aman.. sesuai Ntapps,bintang 5
"Barang sampai dengan sempurna
packingan mantap",bintang 5
"barang sesuai pesanan, baru, bersegel.",bintang 5
joss mantap keren,bintang 5
"Yuk, ceritain kepuasanmu tentang kualitas barang & pelayanan penjual.
Sesuai pesanan poco c65 6 / 128gb proses cepat asoyydan mantab!",bintang 5
Ori aman,bintang 5
mantaps,bintang 5
"sesuai pesanan dan packing aman. toko amanah
smoga awet hpnya. garansi resmi masih segel juga kardusnya
terimakasih seller dan Tokopedia. juga buat kurirnya",bintang 5
"Paket Smartphone Android Dari Brand XIAOMI POCO Telah Mendarat Dengan Aman Dan Selamat
Packing Aman Dilengkapi Dengan Dus Tambahan Dan Dilapisi Buble Wrap
Hp Diterima Dal... ",bintang 5
"sesuai deskripsi..
barang segel..
packing lumayan..",bintang 5
"Barang masih di segel, sesuai dengan keinginan mantappp👍",bintang 5
barang original...pengiriman sangat cepat...semoga unit aman...maaf baru bisa d buka...,bintang 5
None,bintang 5
"barang oke bgt, puas belanja disini. next kita blnja lg",bintang 5
hp sduah sampe dsn lgs dicoba aman mantao dpt diskon makasih toped mantap skali,bintang 5
"barang sesuai pesanan, aman tidak ada penyok, wrapping masih utuh, semoga awet",bintang 5
"Respon penjual dan pengiriman cepat.
Produk komunikasi andalan.
Semoga awet dan manfaat",bintang 5
"barang masih tersegel, normal berfungsi dg baik",bintang 5
"Barang sesuai pesanan, fast respon seller, pokokknya recommended..",bintang 5
None,bintang 5
mantap mantap mantappppppppppp,bintang 5
barang seperti di deskripsi barang sesuai yang dipesan barang cepat sampainya Terima kasih penjual Semoga sehat dan sukses selalu,bintang 5
"masa gk dpat silikon sih,, mana packing nya kurang tebel",bintang 3
"real product, still sealed, works well, satisfying",bintang 5
"produk sesuai deskripsi
penjual responsif
MUANTAP

pengiriman standar",bintang 5
berfungsi dengan baik,bintang 5
None,bintang 5
"alhamdulillah... mendarat dengan aman. respon cepat, packing rapi, barang bagus, original... mantaap.. Terima kasih seller..",bintang 5
bagus masih berfungsi normal sekarang,bintang 5
"mayan kak ,hp baru",bintang 5
"barang asli segel dan kondisi sempurnah...tdk ada cacat ,semua berfungsi dengan baik. pengiriman super cepat",bintang 5
"alhamdulillah barang nya udh sampe dengan selamat, masih di segel semua mudah2an awet makasih seller",bintang 5
barang original dan bagus. cukup puas dengan produknya. Trims Xiaomi,bintang 5
"Barang cepet bgt sampenya...
untuk hpnya original, krna toko official emng hrus ori... 🤭
paket ********* ada unit hp, adaptor+kabel usb A to usb C, kartu garansi + stike... ",bintang 5
"Barang ory bukan repack,, pengiriman lumayan 4 hari,, dan yg di sayangkan packing nya agak kurang savety karna sekelas smartphone hanya menggunakan satu lembar bubble tip... ",bintang 4
👍,bintang 5
Barang masih disegel waktu sampai & ada garansi resminya Berfungsi dengan baik! Kualitas barang original pasti top.,bintang 5
Tidak ada masalah,bintang 5
Sdh tiba dgn cepat dan langsung dicoba. Sejauh ini performa oke. Seller fast response. Recomended. Packing aman damai,bintang 5
sipp,bintang 5
"mantap 👊 
sesuai ekspektasi 
kamera bersih 
dapat diskon khusus 
terimakasih admin",bintang 5
"dijamin ORI, pengiriman cepat",bintang 5
"barang bagus, segel, pengiriman cepat, packing aman",bintang 5
"mantep, ada colokan audio juga. dengan harga segini terasa pas bgt. gokil ada NFC jadi bisa topup e-toll. berkualitas",bintang 5
"Jangan salah kurir aja, baru di pick up lusa dari pembelian. 
Selebihnya aman, quick response, tumben aja gak dapet case.",bintang 5
barang masi disegel dan hape aman2  👍👍👍👍,bintang 5
"barang sesuai,dan tersegel,pengiriman lumayan cepat",bintang 5
"Barang pasti ori dong, toko official. Produknya sih so so ya, kaya yang udah di review2 orang.",bintang 5
"sesuai pesanan,",bintang 5
Ter baek,bintang 5
"hp bagus diterima dengan baik, cuma pengiriman lamaaaaaa terlalu lama di seller deeeh , tapi gapapa barangnya selamat dan bagus",bintang 4
xiaomi official store pastinya ori banget..,bintang 5
"pesen Senin, di Hari Rabu dah nyampe (Jakarta ke Solo)",bintang 5
"alhamdulillaah paket mendarat dengan selamat, semoga awet dan lancar, mf video & foto nya ga bisa upload karena susah, membutuhkan waktu seharian,",bintang 5
",👍👍👍👍",bintang 5
barang berfungsi dengan baik,bintang 5
mantap poco best,bintang 5
top markotop mantap btul,bintang 5
"ini kedua kalinya saya belanja d tokpedia
dengan merk dan tipe yang sama dan toko yang sama. semua toop
pengiriman cepat
kemarin saya cekout hari ini sudah sampai. 
luar... ",bintang 5
"Alhamdulillah,barangnya sudah diterima dengan aman,barang sesuai pesanan,respon pelapak sangat bagus,pengiriman juga lancar..trimakasih🙏",bintang 5
"seller responsif dan membantu. barang diterima dlm kondisi packaging rapih. produk juga terlindungi dengan bubble wrap. box rapih, produk juga mulus.",bintang 5
"Sesuai deskripsi, pengiriman cepat",bintang 5
barang msh tersegel dan garansi resmi  mantap. ringan. fiturnya ok,bintang 5
Barang sesuai pengiriman juga cepat sampai,bintang 5
sip,bintang 5
"asli, fitur dan spesifikasinya sesuai dengan harganya, menarik... dan yg beli suka",bintang 4
"barang masih tersegel, packing rapih dan aman. pengiriman juga cepat banget",bintang 5
barang baru,bintang 5
"barang bagus aman lancar jaya.. terpercaya, mudah2an awet aamiin",bintang 5
"barang sampai dengan selamat, hp dari xiaomi emang bagus disesuai harganya gak pernah nyesel beli hp ditoko ini dan merk xiaomie",bintang 5
None,bintang 5
Barangasih segel dan original,bintang 5
"paket datang dengan selamat 
packing rapi dan aman extra bubble wrapnya mantap 
paket datang sesuai dengan deskripsi dan pesanan 
seller amanah dan responsif 
pengiriman... ",bintang 5
"mantab buat anak, semoga awet",bintang 5
Barang nya original...mantap...pengen beli lgi,bintang 5
mantap..segel dan original,bintang 5
"oke banget barangnya 
thanks",bintang 5
"barang msh disegel
sdh unboxing
diterima dlm kondisi baik
blm dicoba
semoga awet",bintang 5
"proses dan pengiriman cepat, dipack dengan secure. berfungsi dengan baik",bintang 5
Barang masih disegel. sesuai pesanan. pengemasan aman. pengiriman cepat. terima kasih.,bintang 5
pengiriman cepat dan hp original dan juga banyak.diskon ditokopedia,bintang 5
"barang dah sampai ,semoga tidak ada kendala ,toko ramah👍🏼",bintang 5
barang real sesuai,bintang 5
None,bintang 2
bagus barang masih segel  tidak ada cacat pengemasan,bintang 5
"barang dateng dengan selamat.... bagus banget pokoknya memuaskan sekali 
sukses buat tokonya",bintang 5
"Barang full segel pas diterima, berfungsi baik... semoga awet, tks.",bintang 5
terimakasih bosq barang nya 2 unit sudah sampai sesuai estimasi barang nya realpict masih bersegel soal fungsi gak usah ragu kalo belinya di official store dong udah dico... ,bintang 5
"Respon cepat, harga murah karena dapat diskon. HP masih segel, terimakasih xiaomi dan tokopedia.",bintang 5
Semoga awet,bintang 5
"Keren....
barang sesuai",bintang 5
"mantap, 1 hari langsung sampai.",bintang 5
"utk hadiah ultah anak masih bbrp hari kedepan 
blm digunain 
Mdh2 swbaik review Dan awet ya",bintang 5
"bagus mantaap, packing aman, mudah-mudahan awet 😁",bintang 5
bagus sesuai gambar,bintang 4
semoga barangnya awet dan tahan lama,bintang 5
"Semoga awet yak, udah 2 kali beli di official store ini",bintang 5
"packing rapi dan aman, gaada penyok sama sekali dan jelas ya produk sampai dgn aman..",bintang 5
"pengiriman cepat, hanya saja packingnya kurang safety",bintang 5
"bagus, murah, pengiriman cepat",bintang 5
"bagus, murah, pengiriman cepat",bintang 5
pelit GK ada soft casenya,bintang 4
barang amazing,bintang 5
mantap barang sesuai pesanan,bintang 5
"Alhamdulillah barang sudah sampai dan sudah diterima dengan baik, segel aman, kondisi new, respon penjual Sangat responsif,cepat tepat dan mantapp",bintang 5
barang segel.. test semua jaln... moga awet .. fitur mantap... spesifikasi. akurat,bintang 5
good,bintang 5
Packing standar pengiriman hp,bintang 5
Barang masih di segel.. sesuai dengan pesanan,bintang 5
Barang Bagus Tidak Rusak,bintang 5
"Barang ori masih segel, mantap sesuai deskripsi. seller satset proses cepet banget",bintang 5
None,bintang 5
"Waking up to find another day
The moon got lost again last night
But now the sun has finally had its say
I guess I feel alright

But it hurts when I think
When I let it s... ",bintang 5
"Video sekitar 2 menit jdi photo saja yang dijadikan bukti
Pengiriman cepat dan sampai dengan selamat",bintang 5
original sdh di pake tidak ada kendala pokoknya mantap jiwa,bintang 5
"mantap,barang masih segel,garansi resmi, HP berjalan dengan baik, mantep poollll🌟🌟🌟🌟🌟🌟",bintang 5
bagus barang nyaa,bintang 5
sesuai deskripsi,bintang 5
datang degan aman... original produk punya mantap. #poconyaberaksi,bintang 5
mamtap,bintang 5
Barangnya masih segel dan bagus dan terbaik pokoknya dan suka banget beli di toko ini,bintang 5
"pengiriman cepat, belum di coba semoga awet, barang sesuai dengan di foto",bintang 5
None,bintang 5
barang bagusss...keren...penjual satsettt pelayanannya,bintang 5
"barang bagus original imei ke daftar
pokoknya puas lhaa",bintang 5
"barang sesuai pesanan
masih segel
mudah2an awet
terimakasih",bintang 5
Semua baik dan berfungsi,bintang 5
"nicee oke banget barang masih tersegel.
oke banget pokoknya",bintang 5
mantap..,bintang 5
"respons pengiriman cepat, packing aman, produk sesuai pesanan",bintang 5
"Terima kasih pesanan sesuai, packing aman, barangnya juga tiba dgn aman dan sempurna, hanya waktu tibanya yg agak lama, maaf lp foto hpnya krn titipan org",bintang 5
"unit garansi resmi,segel,trims",bintang 5
"mantep barang nya
cepat sampai
semoga awet
terima kasih",bintang 5
mantap barang di terima dengan keadaan baik,bintang 5
original. paket aman sampe tujuan,bintang 5
Barang Bagus,bintang 5
"welldone bossku..
sudah sampai dengan mulus dan selamat 🙏🏻

Salam sejahtera dan sehat selalu
terima kasih",bintang 5
Cool!,bintang 5
None,bintang 5
oke barang mantap,bintang 5
Semoga Awet,bintang 5
paket sudah sampai,bintang 5
"tnk ya min, barang nya sesuai, maaf gak sempat kefoto😆",bintang 5
pokok polll lah semoga awet,bintang 5
"mantafff, cepat, sesuai deskripsi, berfungsi baik",bintang 5
👍👍👍,bintang 5
Wes oke,bintang 5
baguss banget barang nya cepet sampai,bintang 5
"oke barang sudah sampai semoga awet dan tidak ada kendala pada hpnya..
terimakasih",bintang 5
"Terima kasih seller proses cepat, paket sampai dengan cepat mudah2an awet.",bintang 5
"segel, original
semoga awet",bintang 5
"barang sesuai pesanan
toko dan kurir amanah 
sukses selalu 👍",bintang 5
barang masih disegel asli...kualitas okay,bintang 5
"barang sesuai deskripsi,dan tokonya benar2 fastrespon & amanah.recomended seller kawan2 , terimakasih.",bintang 5
puas bgttt barang mendarat dengan baikkkkk thankkkssssss,bintang 5
"Alhamdulillah barang datang dengan selamat gk ada yang kurang aman semuanya, pengiriman juga cepat sekali",bintang 5
"Mantap, gk pernah kecewa beli hp di xiaomi official. Sayangnya untuk series yg ini gk dapat casing HP nya. Tp overall the best selalu xiaomi. :👍",bintang 5
barang mantul sayang soft case dll belum tersedia tnkz seller,bintang 4
good,bintang 5
"barang masih disegel, tapi box nya agak penyok, tapi hp kondisi bagus",bintang 5
"segel aman, pengiriman aman walaupun diluar ala kadarnya.. tapi aman",bintang 5
"Barang sampai , kurirr pilihan toko cepat, respon toko jg cepat.
Recommended lah buat belanjandi sini....",bintang 5
"Alhamdulillah barang sudah diterima dengan baik, packing aman, ada garansinya barang original, berfungsi dengan baik",bintang 5
"segel, aman, normal, video unboxing tdk bs d upload karena 6 menit, tapi mantab ini",bintang 5
top markotop,bintang 5
👌,bintang 5
"alhamdulillah beli langsung 2 hp, mendarat dengan selamat, barang sesuai pesanan, bagus dan lancar jaya, minus bagian camera depan kurang bagus, tapi lumayan dengan harga... ",bintang 5
"barang sesuai pesanan, dan pelayanan serta support dri seller sangat memuaskan

pokoknya tidak kecewa beli di toko ini 

sanget recimended banget",bintang 5
None,bintang 5
mantap barang nya aman,bintang 5
mantaabb.terima kasih...recomended seller,bintang 5
barang segel. ori. bagus. sudah di pakai. barang berfungsi dg baik. cocok lah utk anak SD. tapi ga nyangka ternyata lebar ya berasa pegangnya. seller amanah. pengiriman c... ,bintang 5
Sampai dengan selamat dan Hp berfungsi dengan baik,bintang 5
"Barang tiba di luar ekspektasi kedatangan, berfungsi baik, aksesori lengkap. Mantap!",bintang 5
"sesuai............,.............,................",bintang 5
mantap,bintang 5
makasih banyak ya barang nya bagus sekali,bintang 5
"mantab batangnya ori, sudah kedua kali nyab",bintang 5
"mantap min, terima kasih. 
barang di terima dengan baik",bintang 5
"bagus baget barangnya, nyampenya cepet",bintang 5
"mendarat dengan baik 
warna purple enteng",bintang 5
"barang datang dengan selamat ,semoga awet",bintang 5
barang keren lengkap mantab original joss,bintang 5
harus beli di official shopnya !!!,bintang 5
mantap,bintang 5
"ini kali ke 2 saya belanja...diterima hingga ke Makassar dengan kondisi baik, cepat, tanpa ada lecet, semuanya berjalan dengan sempurna",bintang 5
"diterima hingga ke Makassar dengan kondisi baik, cepat, tanpa ada lecet, semuanya berjalan dengan sempurna",bintang 5
barang bagus official store emang paling keren,bintang 5
"Sesuai deskripsi, hapenya berfungsi dengan baik",bintang 5
Packingnya aman dan paketnya sampai dengan selamat. Produk berfungsi dengan bagus dan optimal. semoga awet deh. thanks Xiaomi 👍,bintang 5
Mantap pokok nya,bintang 5
Alhamdulillah barang ok mudah mudahan awettt,bintang 5
barang berkualitas keren packing rapi,bintang 5
"barang masih di segel, amanah bangett mantappp",bintang 5
