Review,Rating
packing oke kirim cepat barang oke,bintang 5
"menyenangkan sih bisa Upgrade device, paketnya datang dengan aman jg",bintang 5
"barang sesuai deskripsi, original, pengiriman kilat.. amanah.. luar biasa.. sukses terus..",bintang 5
mantap bagus banget,bintang 5
mantap kali 👍,bintang 5
BARANG SEGEL DAN MANTAP KERENNNNNNNNNNNN,bintang 5
"Ketika terjadi masalah pengiriman penjual lepas tangan, dan saya harus handle sendiri langsung dengan kurir, padahal saya sudah bayar asuransi pengiriman.",bintang 1
💗💗💗💗,bintang 5
kesan pertama sih udah jatuh cinta.. ya semoga awet aja🙏😍,bintang 5
hapee cacat 🤣🤣,bintang 5
mantap sesuai original,bintang 5
paket cepat sampai. barang sesuai deskripsi mantap. toko fast respon mantaplah pokoknya. 👍👍👍 terimakasih. file video tak bs dikrm. jdi kami disimpan.,bintang 5
"barang sesuai deskripsi, kotak disegel, pengiriman juga cepat.👍👍",bintang 5
"keren F6, value for money. kenceng banget",bintang 5
pengiriman sangat cepat.. tapi blm sempat dibuka paketnya...👍👍👍,bintang 5
puas. Terima kasih,bintang 5
"untuk poco yg bilang hp ini flagship killer mungkin lagi mimpi ya, hp ini masih jauh pake kata flagship killer chipset aja yg menonjol itu performanya angin-anginan, ini... ",bintang 1
"hp sudah sampai dengan selamatt, sesuai dengan pesanann, hp nya baguss, dipake gaming kenceng dah. mantapp 👍👍👍",bintang 5
Produk 100% original,bintang 5
barang aman dan original...pengiriman aman dan cepat,bintang 5
packing sangat aman dan sampai tujuan tidak ada kerusakan perangkat berfungsi dengan baik.,bintang 5
Ok sesuai pesanaan ram 12gb lancar mau di custom rom sih nanti nunggu garansi habis,bintang 5
"mantabb, pengiriman lama",bintang 5
"barang aman dan selamat, tapi kurirnya lama banget asli dah",bintang 4
mantap min barangnya sudah sampe dengan selamat,bintang 5
"barang normal, aman smua, pengiriman lumayan cepat 👍🏻",bintang 5
"Barang sampai dengan aman, proses cepat, seller juga responsif sekali, terima kasih..",bintang 5
sip aman sentosa... jos gandosss mantul.. keren dah,bintang 5
sesuai iklan bagus,bintang 5
barang sesuai pesanan packing bagus respond cepat recommend seller ⭐⭐⭐⭐⭐,bintang 5
topp,bintang 5
mantap pokoknya walaupun barangnya ke delay 1 hari,bintang 5
"Bagus, kualitas oke, main mobile legend rata kanan juga ga masalah",bintang 5
puas banget pokoknya,bintang 5
"terbaik, sesuai sama yang spesifikasi, pengiriman ok",bintang 5
"Lebih ramping tapi lebih panjang dikit dr f5…. Sdg3 nya ngebutt…
Official seller, good product …
Dari harga 55xx jadi 48xx dpt sdg3…",bintang 5
"good, terpercaya, cuman hari di tambahkan lapisan bublenya biar lebih aman.",bintang 5
"Barang Berfungsi baik. Harga Sangat baik.
Pengiriman Lumayan cepat 4Hari. Barang sesuai deskripsi dan Sesuai variasi dipilih.

aa",bintang 5
Puas sekali 👍👍👍,bintang 5
"barang sudah diterima, packing bagus dan rapih,barang segel ori..terimakasih",bintang 5
"pakett aman sampai tujuan. mantap. 
👍👍",bintang 5
buat kalian yang mau beli lewat xiaomi official store jangan pake pengiriman silelet lama bet pengirimannya sampe hampir satu minggu lebih tepatnya 6 hari beli tanggal 9... ,bintang 5
"barang sesuai deskripsi, packing aman
bnib",bintang 5
mantap kamera kenceng,bintang 5
Barang sesuai deskripsi dan mantap,bintang 5
"Hp mendarat dengan aman sentosa. include charger, softcase, pelindung layar bawaan",bintang 5
Paket aman sampai di rumah. Barang ori sesuai deskripsi. Tq seller.,bintang 5
"barang masih segel setelah sampai,admin ramah membalas keluhan karena keterlambatan pengiriman dari sicepat, barang bagus berfungsi dengan baik, terimakasih untuk Xiaomi... ",bintang 5
"Barang masih segel, barang sesuai pesanan packing aman, respon penjual cepat
cuma terkendala di expedisi aja, selebihnya cukup  puas",bintang 5
Respon cepat dan barang sesuai pesanan,bintang 5
mantap perfomance nya,bintang 5
pengiriman-nya cepat. 3 hari sampe.,bintang 5
"Barang segel , overall oke 
Pesanan buat temen aku jdi maaf fotonya ga sesuai
🤍🤍🤍🤍🤍🥰🥰🥰🥰🥰🥰",bintang 5
overall Good,bintang 5
"barang sampai dengan keadaan selamat, mantap sesuai dengan deskripsi, beli kedua kalinya di sini, bukan kaleng2 langsung diproses",bintang 5
"unit sampai dengan keadaan baik, tidak ada lecet dan sebagainya",bintang 5
"Barang ori masih disegel, pengiriman cepat dan aman adminnya ramah. bagus pokonya",bintang 5
barang masih tersegel dengan rapih. mantap seller. barang aman sampai tujuan.,bintang 5
waw,bintang 5
"Barang sesuai , Semoga tidak ada masalah",bintang 5
sesuai deskripsi 👌,bintang 5
"mantap, baru, segel, aman.... thx seller..",bintang 5
a1,bintang 5
"barang bagus, dan berfungsi dengan baik 👍",bintang 5
"lengkap segel utuh mantep banged dahhhhhhhhhhhhhhhhh, yah pokoknya gitulah",bintang 5
"barang aman lengkap berfungsi dengan baik, packing rapi tapi bubble wrap nya dikit jadi rada ngeri",bintang 5
Seller keren sesuai dengan statusnya sebagai official store,bintang 5
"barang aman kardus tidak penyok
hp berfungsi",bintang 5
Barang ori,bintang 5
"Proses cepat, packing oke, HP best price/perf.",bintang 5
"barang gress, segel aman, imei aman, top punya. rekomendasi terbaik",bintang 5
"mantap, hp normal pengiriman cepat cuma 7 hari, kalau di aplikasi sebelah bisa 10 hari lebih👍👍👍👍",bintang 5
mantap lah pokoknya mah approved by SCBL,bintang 5
"barang sampai dengan selamat,semoga barokah dan baik2 saja awet selamanya,Aamiin",bintang 5
"Barang sesuai deskripsi... Bagus, semua berfungsi dengan baik. Recommended",bintang 5
"Ga dapat sim ejector dari bawaan hpnya, selain itu mantap2 aja....",bintang 5
nyanpe nya cepet barang ori segel jos gandos,bintang 5
"barang ok,warna cantik,packing aman, thanks xiaomi",bintang 5
"barang masih disegel dan berfungsi dengan baik ,cuma sayang pengirimannya yang lama harus diambil kepihak ekspedisi",bintang 5
"Produk datang dgn kondisi baik walaupun packing luarnya sedikit rusak.
Produk sesuai deskripsi iklan dan sesuai pesanan.

Terimakasih
⭐️⭐️⭐️⭐️⭐️",bintang 5
Hp berfungsi dengan baik. Toko resmi jangan diraguin............................................................................,bintang 5
Barang sampai cepat sekali sebelum waktunya. Sesuai deskripsi HP Pocco F6nya mulus tanpa lecet.. Joosss🔥,bintang 5
"Recommended..!
Harga Murah Spek Bagus 

⭐⭐⭐⭐⭐",bintang 5
Barang nya cepet sampe nya kardusnya masih utuh packing rapi banget mantap semoga awet,bintang 5
"Dari segi barang sih mantap, tidak ada kendala. Tapi pengirimannya itu lho lama sekali. Soalnya toko ini baru terima pesanan langsung order pickup, sedangkan mereka belum... ",bintang 4
bagus  ada garansi,bintang 5
"Barangnya sudah diterima dengan baik sesuai dengan pesanan mantab, packing aman",bintang 5
"sesuai order, bagus aman, Tq",bintang 5
"sudah sampe hp nya mantap original 
pengiriman cepat",bintang 5
"Original pastinya, garansi resmi, pengiriman cepat",bintang 5
Mantap jiwaaa tipis barangnya dan enteng,bintang 5
"Garansi Official, barang sesuai, hapenya gahar bgt spec, layar, dll cmn kurang ga support wireless charging aja.

Semoga untuk selanjutnya metode pengirimannya ditambah y... ",bintang 5
"bagus banget performa mantapss, pengiriman cepat",bintang 5
ok mantab barang sesuai dengan yg diiklankan oleh penjual,bintang 5
"Barang masih di segel, pengiriman aman, lebih cepat sampai nya dari perkiraan",bintang 5
"Mantap barangnya,walaupun lumayan delay pengiriman dan status pengirimannya tapi barang sampai dengan aman sentosa 👍",bintang 5
"barang berfungsi dengan baik dan ori, pengiriman cepat",bintang 5
"Sejauh ini baik-baik saja, aman pengiriman lancar jayaaaaa...",bintang 5
Hp termantap pokoknya,bintang 5
mantap mendarat dengan aman tanpa kendala mudah mudahan awet👍,bintang 5
"Barang masih segel waktu sampai, berfungsi dengan baik & pastinya original",bintang 5
mantabbbbbbb,bintang 5
ntaps,bintang 5
"sip mantab flashsale pertama langsung buy, hp poco spek mantab sat set gak pake lemot pakai hp ini, hasil foto & vidio juga bagus, harga pun paling terjangkau di kela... ",bintang 5
sakjose,bintang 5
"checkout tanggal 5 niat hati pilih pengiriman yang agak mahal dan estimasi tanggal 6-7 sampe karena di butuhkan cepat, ehh malah ngaret sampe tanggal 11 PLEASE CUT OFF ek... ",bintang 1
"after waiting for so long, but yah finally😄",bintang 5
Mantab 🔥,bintang 5
paket datang dengan selamat dan mantab,bintang 5
"ori segel dan mantap, kurir amanah sampe dengan selamat",bintang 5
"mantap pesan senin, selasa sampai terimakasih",bintang 5
"barang masih segel, sudah sampai mudah2n awet, imei semua aman, hanya bublenya kurang tebel om biar lebih aman",bintang 5
mantappp... semoga awet,bintang 5
"Produk masih tersegel dan lengkap, pengiriman mungkin bisa di percepat, atau rubah dikit, akan tetapi cukup baik untuk sekarang",bintang 5
barang aman selamat sampai tujuan,bintang 5
Barang Masih Segel Dan Berfungsi Dengan Baik Pengiriman Cepat Semoga Awet 🥳,bintang 5
barang sesuai dan respon tokonya cepat... overall ok,bintang 5
"barang diterima dg baik, packing aman, dobel kardus & buble wrap. so far, hp bisa menyala dan booting nya agak sedikit makan waktu. kelengkapan charger, kabel data +... ",bintang 5
Barang msh segel dan garansi resmi,bintang 5
barang bagus packing ok pengiriman oke,bintang 5
Packingan amaan terbaikk Insya Allah awet 5 tahun kedepan....,bintang 5
pengiriman semakin cepat dr sebelumnya mantap terus maju ya..barang aman berfungsi⅚,bintang 5
Barang masih disegel. sampai dengan selamat tanpa kurang apapun. tadinya deg deg an baru pertama kali beli hp online takut bermasalah dipengiriman tp alhamdulilah amanah,bintang 5
PRODUK SATNUSA GAGAL.. KAMERA GAK JERNIH.. LAYAR PECAH²,bintang 1
"muantap, go go semangat ngonten nya wkwkwk",bintang 5
Semuanya aman tdk ada masalah👍,bintang 5
"mantap barang sesuai dan tidak ada kendala sama sekali .. 

bahkan paketnya pun utuh tidak penyak penyok",bintang 5
sesuai dengan deskripsi & pengiriman terjamin aman,bintang 5
Hp gokil spek gaming harga ggwp response cepat kirim sampe dgn selamat aman sentosa ditunggu poco f7,bintang 5
gacor kang,bintang 5
"garansi resmi, barang masih segel, seller official",bintang 5
barang segel,bintang 5
sempat kaget liat dusnya ada bbrapa sisi yg penyok sedikit tapi syukur hp dlm keadaan yg baik. saran bublewrapnya di rekatkan dgn baik biar hp tetap dlm keadaan aman. Ter... ,bintang 5
mantaph,bintang 5
Barang masih di segel. Bagus,bintang 5
pengiriman lama pas awal launchinh,bintang 1
"mantap, pengiriman cepat",bintang 5
"Barang masih disegel waktu sampai, dan ada garansi resminya njir",bintang 5
"Pesan Jumat, tiba Senin (cuma 3 hari 2 malam). luar biasa kecepatan pengirimannya. Thanks. FYI: Made in Indonesia.",bintang 5
Barang segel garansi resmi terima kasih👍👍👍,bintang 5
"barang Bagus, bubble wrap & bungkus kurang tebal",bintang 5
akhirnya kebeli juga ☺️,bintang 5
"Barang bagus, tapi kurir nya jelek, jangan pake kurir rekomendasi tokopedia gez",bintang 5
kiriman cepat dan aman. performa memuaskan dan tidak mengecewakan.,bintang 5
Hp yang saya idamkan akhirnya sampai..😇,bintang 5
"pemgiriman cepat,bagus",bintang 5
"masih segel, pengiriman juga cepat ke batam, pesan tgl 3 nyampe ny tgl 8",bintang 5
"Barang berfungsi dan masih disegel, bagus. no minus2",bintang 5
"baterainya boros minta ampun, padahal cuma dipake sosmed scroll ig dan wa doang, sisanya cuma login2 di marketplace. scroll ig juga cuma 38 menitan total skrg udh 87% aja... ",bintang 2
"GG cuy 5,1jt dapet 12/512 8s gen 3, pengiriman cepat karena deket sih hehehaha.",bintang 5
Sampai dengan selamat.. Barang bagus,bintang 5
"Pengiriman cepat, packing aman. Dapet diskon 500k. Mantap Xiaomi Indonesia 👍",bintang 5
oke barang sampai cepet no telat. kualitas oke tidak ada kurang sedikitpun,bintang 5
mantap cepet,bintang 5
Barang bagus original offical store pe giriman cepat sampai.,bintang 5
Gacor min,bintang 5
"sampai dengan aman, befungsi dengan baik. 👍🏻👍🏻👍🏻",bintang 5
"Barang sudah diterima dengan baik, semoga awet",bintang 5
storage 512 di harga 5 juta gokil 🤯🤯,bintang 5
Mantap sampai dengan selamat dan pengiriman cepat.,bintang 5
barang nya bagus. pengirim cepat sekali,bintang 5
"Garansi 15 bulan dan dpt diskon beli di official marketnya xiaomi, langsung beli 2👍",bintang 5
"alhamdullilah, udah nyampe di tujuan dengan selamat dan cepat",bintang 5
"pilihan baik untuk yang nyari hp ini dengan tujuan buat ngegame, soalnya per sept 2024, main zenless bisa rata kanan tanpa fps loss, untuk standar xiaomi juga nggak terla... ",bintang 5
mantapp & terima kasih.....👍👍🙏,bintang 5
Barang diterima dengan baik dan berfungsi normal.,bintang 5
yang beli hpnya,bintang 4
"barang masih segel, di jamin asli cuma pengiriman agak lama",bintang 4
"pengiriman cukup cepat dan aman.
semoga awet.",bintang 5
"Barang sampai dengan aman, packing rapi dan memakai dus tapi kurang tebal di bagian bubble wrap. Over all barang sampai dengan baik dan sesuai",bintang 5
"packing aman, pengiriman cepat. dan sesuai order.. luar biasa..",bintang 5
diterima dengan baik dan masih segel,bintang 5
"barang datang dengan aman sentosa, packing rapi, dan yang penting sesuai , seller responsif pokoknya recommend banget dah belanja disini.",bintang 5
"barangnya sesuai dengan deskripsi 
semoga awet . aamiin 🤲",bintang 5
"mantab, barang sesuai gambar, pengiriman cepat.
semoga awet",bintang 5
manatp,bintang 5
ok lah barang nya tapi terkadang ada bug di beberapa apk mungkin kalo hyper OS nya di update mungkin jadi lebih baik lagi,bintang 5
"puas.. kerenn modelnya
tpi hasil fotonya emang kurang dikit si.. 
moga2 awet lama..",bintang 5
barang ori pengiriman sangat cepat keren,bintang 5
"Pengiriman aman, Semoga HP nya awett.. Bulan Depan mau beli lagi buat kado mama semoga ad disc uhuuyyy",bintang 5
"cepat banget respon dan kirimnya, harusnya sampai tanggal 4 tapi tanggal 3 sudah saya terima",bintang 5
"Nice, Barang sampai dengan aman dan baik",bintang 5
Respon cepat packing lumayan aman barang jelas ori,bintang 5
"Barang baik,   semoga awet.    charging cepat,  cuma batere sedikit cepat habis",bintang 5
the real Flagship Killer!!!!!,bintang 5
"Packaging rapi, tersegel aman, barang berfungsi dengan baik, pengiriman super cepat.",bintang 5
"Alhamdulillah barang ORI,bagus,semoga awet",bintang 5
barang masih disegel waktu sampai dan ada garansinya... mantaplah,bintang 5
toko yg sangat amana dan pengiriman cepat.,bintang 5
pengiriman nya lama min,bintang 5
aman packing aman,bintang 5
barang segel bagus,bintang 5
sementara ini sesuai tanpa kendala,bintang 5
mantap baru pesan kmaren hari ini datang ori segel semoga awet,bintang 5
"Barang sesuai, original... Poco F6 the best",bintang 5
"terimakasih, barang cepat sampai , order sabtu , hari minggu datang",bintang 5
fast respon garansi udh pasti aman kan official store 😂,bintang 5
"mantappp sesuai pesanan, barang masih segel, lancar buat main game, kameranya juga ok bgt. makasih seller",bintang 5
Packing oke brg aman dan berfungsi sm pengiriman jg cepet,bintang 5
barang masih segel dan ada garansi resmi nya..pokoknya sep dah,bintang 5
joooooooozzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzxxxxxxx,bintang 5
"pengiriman kilat, barang sesuai deskripsi dan berfungsi dengan baik. Mantap",bintang 5
"Barang datang Lebih Cepat dari estimasi,",bintang 5
mantap lah sudah pesan ke dua kalinya dapat harga murah lagi 😍,bintang 5
"poco f6 mendarat, sesuai pesanan free sof case, paking rapi dan aman tq xiaomi",bintang 5
GG GAMING GUYS,bintang 5
"barang masih segel, pengirimannya aman
barang ok",bintang 5
"diterima dngn baik,mantap",bintang 5
"Pengiriman sangat cepat utk kirim ke luar pulau, utk barang tidak perlu diragukan lagi...",bintang 5
"barang sesuai pesanan, spek dan kinerjanya cukup powerfull
terkadang suka ngebug kalau lagi gaming, terkadang suaranya suka hilang timbul

tp oberall ga ad mslh",bintang 5
Mantapp pengiriman super cepat.. Packing aman,bintang 5
"Mantap untuk performanya oke, kalau kamera cukup lah untuk Android yang mengutamakan Performa🔥🔥🔥",bintang 5
Langsung Gas!,bintang 5
Mantap barang reall good respon juga,bintang 5
mantap barang sampai dengan selamat semoga awet dan gak sakit sama kayak saudara nya sebelum nya 🙏,bintang 5
hanya pengiriman saja 2*24 jam+ tp overall Alhamdulillah nyampe amann,bintang 5
nice nice semoga berkah buat pembeli dan penjual👍👌,bintang 5
"Barang aman, kualitas bagus. Spesifikasi sesuai dengan apa yang dijanjikan",bintang 5
sesuai pesanan.. terima kasih,bintang 5
"Barangnya sudah di pakai buat jadi daily driver, lancar smooth so far, kurir bagus dan aman",bintang 5
"Barang aman,packaging kurang tebal tapi aman,barang masih segel berfungsi dengan baik.Jos pokoknya mah",bintang 5
"sudah saya terima, unit sesuai buat game 120fps settingan high semua aman",bintang 5
barang segel datang dengan aman,bintang 5
"nyampe dengan aman walaupun sedikit was"" takut barang gk nyampe,kualitas baik walaupun cepat panas buat packing tolong diperbaiki terlalu pelit buble warp masak cuma... ",bintang 5
puas bangettt pengirimannya cepat,bintang 5
"Awalnya pakai HP Redmi 9A (sejak 2021), kemudian upgrade ke Poco F6 8/256GB ini. First impression aku tentunya sangat positif dan senang karena bisa kuliah dengan peralat... ",bintang 5
ntaps barang sesuai,bintang 5
"Garansi : 3 Years
Fitur : Banyak hal baru
Pengiriman : Lama (Semoga bisa dipercepat lagi)
Original sesuai spec",bintang 5
"Pengiriman cepat
barang berfungsi dengan baik
sangat rekomendasi belanja disini",bintang 5
"handphone yg ok banget,  dapat charger 90w juga plus casing",bintang 5
ekspedisi samapah,bintang 5
barang sesuai dan mulus sangat. pengiriman sesuai dengan estimasi 🔥🔥🔥,bintang 5
"pengiriman gercep, terima kasih",bintang 5
"Barang sesuai pesanan, bnib, segel utuh cuma brg sampe agak lama y, hampir seminggu, top seller..",bintang 5
Di packing dengan sangat baik,bintang 5
‎,bintang 5
Mantap memuaskan tidak pernah kecewa,bintang 5
"Barang sampai dengan aman meski waktu pengiriman hampir 4 hari.

- Performa dari 8s Gen 3 benar-benar bagus meski perlu beberapa optimisasi lebih lanjut (9.5/10)
- Kamera... ",bintang 5
"MANTAP UNTUK HARGANYA, mantap pokoknya mantap, mantap udah mantap, mantap",bintang 5
barang dengan keadaan ok tanpa cacat 👍👍,bintang 5
upgrade dari poco x3 nfc. terasa perbedaannya. kecepatan meningkat jauh. kamera lebih tajam. fitur2 lengkap. puas dengan pembelian unit ini,bintang 5
"agak lama prosesnya tapi masih sesuai lah sama estimasi, hpnya mantapp",bintang 5
"MANTAP BANGETT, PERFORMANYA GAHARRR",bintang 5
"Barang telah diterima oleh Ibu saya, Belum sempat saya Unboxing karena masih dikerjaan, Semoga saja tidak mengecewakan karena ini official store 🔥",bintang 5
"Segel bergaransi, berfungsi dengan baik semoga awet terima kasih",bintang 5
okokokokokokokokpkokokokokokokokokokkkkkkkk,bintang 5
"bagus sesuai Sa. a yang di pesen, packing, pengiran cepat",bintang 5
"oke mantapp paket sampai dengan amann, mantap warna greennya",bintang 5
"Barang sampai dengan selamat

Top 👍👍",bintang 5
"Tidak jauh beda sama Poco X3 Pro sy, dipakai tetap panas, dan lag (freeze2 jg), loading game nya tetap kalah sama iphone/ipad generasi lama. 

Warna layar jg tidak setaja... ",bintang 2
"BARANG MASIH BERSEGEL
BERFUNGSI DENGAN BAIK",bintang 5
"barang di terima dlm kondisi baik, paking bagus dan aman",bintang 5
Barang terbungkus dengan baik & setelah di buka barangnya dalam kondisi baik,bintang 5
Maknyus,bintang 5
"Impresi produk bagus, hanya bobotnya sangat ringan dibanding hp sekelasnya, seperti bukan pegang hp kelas 5 jutaan.
Penjual respon cepat, packing aman, tapi pengiriman ku... ",bintang 5
"mantab, semuanya lengkap",bintang 5
"menyala abgku 🔥🔥🔥
di packing dgan baik masih tersegal",bintang 5
"poco f6 sampai dengan baik dan mulus, semoga awet dan gak matot dan garansiny berlaku",bintang 5
hp ini bisa gaming saya sering pakai buat main genshin,bintang 5
"mantap sehari sampai, barang aman tanpa cacat,sesuai pesanan.",bintang 5
"Produk diterima dengan baik, Hp nya bagus, charger nya kencang, semoga awet.. Hanya saja pengirimannya melebihi batas waktu yang di Estimasi kan.. status lokasinya pun ti... ",bintang 3
"barang mulus, performa juga oke, cuma minusnya cepet panas",bintang 4
"mantaap makasih barang udah mendarat dengan selamat kemasan bagus barang baru gres, semoga awe",bintang 5
"mantap sesuai pesanan, pkt mulus, packing rapih",bintang 5
"Barang sudah diterima, mantap, dan biar bintang yang berbicara gan",bintang 5
orii,bintang 5
"jujur baru pertama beli HP secara online, agak was was juga, tapi overall barang sampai dengan selamat walaupun agak lama dan deg2an juga, packingnya kurang berisi kopong... ",bintang 5
"aman dan tidak ada minus, worth di harga 5 jutaan.",bintang 5
"Barang sesuai, pengiriman juga cepat, mantap",bintang 5
"Terima kasih paket sampai dengan selamat,lengkap dan masih segel,sudah di coba dan fungsi normal",bintang 5
"barang dari official store, pasti terjamin, packing oke, barang oke, semua sesuai deskripsi produk, penggunaan 1 minggu aman tidak ada kendala",bintang 5
Barang dtg sesuai estimasi (tgl 15-21) sempat agak ragu krn baru kali ini beli hp online dan tmpt saya di luar pulau...jd sempat tgl 20 saya kontak dgn admin dan tokopedi... ,bintang 5
barang datang dengan aman,bintang 5
Barang aman dan sesuai,bintang 5
ori dan gransi top markotop,bintang 5
"AMAN DAN LANCAR JAYA, UNTUK KELENGKAPAN JUGA AMAN",bintang 5
MANTAP BANGET UDAH NYAMPE. PRICE TO VALUE NYA EMANG SESUAI SIH,bintang 5
"barang bagus, Masih segel, nyala dengan normal, semoga awet",bintang 5
Packing sangat baik bubble wrap dan box luar..pengiriman standard...barang masih segel.. dan berfungsi baik...,bintang 5
Aman tanpa Kendala ......SDH dipakai 1 mingguan... memuaskan,bintang 5
"pesan dan unit hilang di kurir, untung di gantj tapi nanti dulu dah kalo beli barang mahal di tokopedia",bintang 1
untuk pengiriman mohon dilepaskan karena barang tidak PO,bintang 5
barang diterima dengan aman tidak ada cacat. pengiriman cukup lama di pickup sampai hampir 2 hari.,bintang 4
"thanks barang sesuai ekpetasi
thanks bos berkah selalu",bintang 5
Barang sudah sampai dengan selamat. Packingnya oke. Kelengkapan device betul semua. Kondisi baik baik saja tidak ada kurang. Makasih udah bantu saya walau awalnya ragu.,bintang 5
Ok lah aman sampai tujuan. Semoga packingnya ditebelin lagi donk biar konsumen tenang.,bintang 5
Minusnya cuman dipickup nya lama sama kurir rekomendasi,bintang 5
keren packing good pengiriman hanya 2 hari sampai,bintang 5
Alhamdulillah pesanan F6 POCO sudah diterima dengan kondisi baik. TERIMA KASIH seller Dan kurir yg rekomendasi,bintang 5
"Barang Ori, pengiriman cepat, seller ramah",bintang 5
mantap datangnya tepat waktu.,bintang 5
sudah diterima hanya pengiriman luamaaaa bingits,bintang 5
"barang segel, bagus , worth it harga segini kamera ok banget game super lancar",bintang 5
"Pengiriman cepat, packing aman, segel, hp bagus.",bintang 5
kameranya kegedean jadi norak hhhh,bintang 5
Barang telah diterima dg baik dg paking aman,bintang 5
"sudah mw mendarat.... semoga awet... 
jossssss",bintang 5
"ya mantab barangnya smpai tujuan, masih disegel dan dibungkus rapih, gak kecewa keren wow",bintang 5
sesuai pesanan kak,bintang 5
"Alhamdulillah mendarat dengan selamat, walaupun sempet deg2an pake ekspedisi id(non) Express, barang mulus, packing aman",bintang 5
"hp bagus, tapi pengiriman sangat lama sekali",bintang 5
"Barang ori, packaging aman, lama di kurir aja sih tapi gapapa😁",bintang 5
Mantul top markotop is the best,bintang 5
"barang sampai dengan aman, berfungsi baik, masih di segel dgn rapi",bintang 5
jangan berekspektasi terlalu tinggi sama poco f6. terutama di suhu dan baterai.,bintang 5
"Barang sampai dengan aman  packaging juga rapih, hp juga sejauh ini gak ada masalah mantap",bintang 5
"barang mantap, harga josss, semangat semangat 💪🏾😎",bintang 5
"Mantap… 👍👍👍
Pengiriman cepat
Barang original",bintang 5
barang masih segel originial store pengiriman cepat terbaik xiaomi official store🙏,bintang 5
"maaf baru kasih ulasan, barang sesuai masih segel juga. mantull",bintang 5
"respon admin xiaomi yg lelet, lambat, lama,dan tidak memuaskan. pengiriman juga menggunakan id express yang sangat lelet tidak seperti jnt. Saran yg lihat ini kalau mau b... ",bintang 1
"spek oke , bahannya plastik tapi demgan harga 5k okelah.",bintang 5
"sangat bagus, hanya saja gaya pusat kontrol tidak bisa diubah ke mode lama, dan itu agak mengganggu bagi saya",bintang 4
bagusjxbshajsjxjzjajajzjzjJKzjzjJJzjzjzjJJzjzjzjZjzjZjzz,bintang 5
"Barang masih segel dan keren banget. Awalnya sempat ragu bisa sampai NTT, sampai sempat chat penjual, dan ditanggapi dengan cepat. terima kasih",bintang 5
Barang mantap. Packing aman.,bintang 5
"Packingnya OK, cm pengirimannya melebihi estimasi",bintang 5
"mantab, barang berfungsi secara normal",bintang 5
"sampai dengan selamat, gacorlah pokoknya",bintang 5
"Proses cepat, packing bagus, best price to performance. Minus kurirnya lama banget, dipickup di hari ke 3.",bintang 5
𝙈𝙖𝙣𝙩𝙖𝙥 𝘽𝙖𝙧𝙪 𝙨𝙚𝙡𝙚𝙨𝙖𝙞 𝙥𝙚𝙢𝙗𝙖𝙮𝙖𝙧𝙖𝙣 𝙡𝙖𝙣𝙨𝙪𝙣𝙜 𝙥𝙚𝙣𝙘𝙖𝙧𝙞𝙖𝙣 𝙆𝙪𝙧𝙞𝙧 👍. 𝘽𝙖𝙧𝙖𝙣𝙜 𝙙𝙖𝙩𝙖𝙣𝙜 𝙙𝙚𝙣𝙜𝙖𝙣 𝙖𝙢𝙖𝙣,bintang 5
"Maaf baru review. Setelah 1 bulan pemakaian, HP berjalan dengan baik. Masalah utamanya yg saya rasain dalam 1 bulan itu, layar HP sering tetap aktif maupun saya kantongin... ",bintang 5
mantap poconya. ratakanan semua,bintang 5
"barang, oke, pengiriman cepat",bintang 5
"barang berfungsi dengan baik, sesuai deskripsi.",bintang 5
"dapet di harga 4.950 pas flash sale 8.8 dan pengiriman agak lama sih sampe 4 hari walaupun gratis, tapi gue lebih baik bayar mahal asal bisa cepet
sejauh ini aman aja sih... ",bintang 5
"DARI RESPON DAN PENGIRIMAN SANGAT BAGUS DAN CEPAT, BARANG YANG DIKIRIM SESUAI. BERKEMBANG TERUS POCO!!",bintang 5
"Barang sesuai pesanan, packing rapi, produk original, semoga awet.🤲🏼",bintang 5
2 tahun lalu beli POCO F4 di toko ini dan pelayanan memuaskan. Beli lagi POCO F6 karena gak dijual offline. Pengiriman ke Papua 4 hari sampai dengan aman. Langsung unboxi... ,bintang 5
kualitas produk oke...packing aman...cumaaaaa kurir.y lmyan lamaaa,bintang 5
pokoknya harus beli,bintang 5
"selama sebulan ini aman aman aja, tp pas awal-awal langsung disuguhkan update miui ke hyper os😶",bintang 5
"terimakasih, pesanan sudah sampai tujuan. pelayanannya mantap",bintang 5
"Packing aman, Hp aman.",bintang 5
Keren gk ada lawan,bintang 5
For those who want to buy this phone. Lower your goddamn expectations. 🙄 Don't choose free delivery. It's free so wdy expect? Stop complaining like whinny babies... ,bintang 5
mantap berfungsi dengan baik semoga awet,bintang 5
"barang sesuai iklan, dikirim sesuai pesanan, kondisi normal, berfungsi dengan baik. hanya lama di ekspedisi",bintang 5
"barang resmi, original, mantap kurir cepat",bintang 5
"sampai dengan selamat, lengkap dan sesuai",bintang 5
flagship bro anjayyy. itu gw kasi potonya keren cuyyy. mungil dan tipis ente liat!,bintang 5
xxxxx,bintang 5
"pickup dan pengantaran termasuk lama, melewati estimasi, untuk paket aman",bintang 3
"packing aman, produk original, garansi resmi, berfungsi dgn baik 👍",bintang 5
"barang sesuai dg pesanan, top dee dan dpt cashback 8.8 menarik",bintang 5
