Review,Rating
Suka banget sama layarnya 😍❤️,bintang 5
None,bintang 5
"pengiriman cepat, 1 hari dah nyampe. kondisi unit masih segel, moga awet",bintang 5
Mantap. Cepat. Mewah,bintang 5
👍👍👍,bintang 5
Mendarat dg selamat. semoga awet,bintang 5
barang original dan tidak ada cacat,bintang 5
sangat sesuai top markotop,bintang 5
bagus sesuai,bintang 5
"Paling worth it di harga 2 jutaan. Pengiriman termasuk cepat, thanks tokopedia and Xiaomi.",bintang 5
"Mantappp deh hpnya, yg bener2 dirasain pas lagi charging dari 20 - 100 cuman butuh kurang dari 1 jam yg bisanya ngecharger hp 2 jam 😁 thank you min",bintang 5
"barang mantap, mulus punya, sayang pengiriman lama banget dan nggak di update status nya bikin khawatir hehe 😅",bintang 4
None,bintang 5
👍,bintang 5
"Barang original, spek mantab, harga murah",bintang 5
"Pengiriman cukup cepat, barang kondisi tersegel, dibungkus buble wrap juga. Mantap deh pokoknya",bintang 5
"alhamdulillah barang nyampe dengan selamat dan berfungsi semua, gak ada lecet.",bintang 5
Mantapz Gan Hp nya,bintang 5
"Barang sesuai..
Harga bagus..
Pengiriman agak lama karena banyaknya pesanan tapi tetap rekomended

Terimakasih",bintang 5
"barang masih segel dan ori, keren pokoknya.",bintang 5
kelengkapan sesuai,bintang 5
Unit segel ori packing ori no repack mantap abis,bintang 5
"barang masih segel, pengiriman cepat....... recommended seller",bintang 5
"proses pesanan lama, pengiriman lama, pesan dari tanggal 7 jam 12.02 baru sampe kemaren maghrib. chat yang bales bot semua. untung barangnya aman. kecewa",bintang 1
mantap barang sudah sampai dengan selamat,bintang 5
keren si puas tengkyu poco,bintang 5
joss,bintang 5
payahh.. sebelum di proses saya ajuin minta pembatalan karna order double. tp di tolak alasannya sudah di proses padahal status pesanan masih menunggu konfirmasi. udah gt... ,bintang 1
Bagus menurut harganya.,bintang 5
official store emang tidak mengecewakan. terbaik. Kamsia,bintang 5
barang bagus,bintang 5
Barang sesuai harapan,bintang 5
sipp paket sesuai pesanan kak packing safety and fast delivery 👍👍,bintang 5
mantap poco,bintang 5
"barang tiba dengan aman, semua berfungsj dengan baik. semoga awet hpnya",bintang 5
Bagus sesuai spek dan rekomendid,bintang 5
"Alhamdulillah. Barangnya sudah di terima.. Sampai dengan selamat. meski sempat di alihkan xpdc lain. offerall setelah hands on hapenya bener² awesome spek gaming, kamera... ",bintang 5
barang dah sampai dengan selamat.. bagus sekali,bintang 5
"makasih gan yg di tunggu"" dah sampai dengan selamat...😅😅",bintang 5
Siip 👍sesuai pesanan trims 🙏,bintang 5
"barang sesuai semoga awet di pakenya , maaf ga bisa full photonya",bintang 5
barang udah sampai dan dipacking dengan baik tidak ada lecet sudah ditest aman semoga awet karena hp ini untuk ibu saya yang nanti ulang tahunnya tanggal 18 februari,bintang 5
jos mantap HPnya,bintang 5
"barangnya sampai, semoga awet",bintang 5
Ok,bintang 5
sesuai,bintang 5
brg msh segel,bintang 5
"poco lain kali masang tg yg bener dong !!! masa gak passs, kentara bet di bagian punch hole kaga simetris. ohiya nih hp tergolong 🔥panassss, cuman buat sosmed ringan nye... ",bintang 3
barang ori,bintang 5
sesuai dan menyala abangkuu 🔥🔥🔥,bintang 5
"HP amazing, packing aman",bintang 5
None,bintang 5
barang sudah sampe dengan selamat dan masih segel. packing sangat rapi. kurir nya ramah sekali,bintang 5
"Barang OK...
Original Resmi",bintang 5
siap,bintang 5
aman mulus,bintang 5
"bingung mau bilang apa, semuanya mantapp🤗",bintang 5
mantap,bintang 5
"Barang oke, kecepatan pengiriman sangat slow itu doang yg bikin kecewa",bintang 5
"Barang diterima dgn baik, packing OK.
Yang paling mantep sih jelas kualitas Kamera-nya ya, untuk kelas harganya: apotek tutup... 😁",bintang 5
packing bagus,bintang 5
"mantap, packing rapi, segel aman",bintang 5
"Produk n layanan kece, pengiriman cepat, rapi, aman. Sakses selalu xiaomi dgn inovasi produk2nya.",bintang 5
Makasih xiaomi paket dalam segel dan pasti original,bintang 5
Mantaaaap semoga tidak ada kendala... Sukses selalu,bintang 5
KEREEEENN,bintang 5
"barang masih segel aman garansi resmi.. pengiriman cukup cepat, hp nya keren dari poco spek dewa harga merakyat 😁",bintang 5
"Alhamdulillah barang sampai dengan aman, termasuk cepat dalam pengiriman, awalnya agak waswas juga karena baru pertama kali beli hp di tokopedia, mantappp poco",bintang 5
barang bagus,bintang 5
bagus dan sesuai keinginan.,bintang 5
Mantab,bintang 5
barang ok. cuma lapisan pelindung saat pengiriman agak kurang tebal.,bintang 5
"sesuai pesanan, packing rapi & aman.",bintang 4
produk sesuai deskripsi. pengiriman cepat.,bintang 5
"estimasi tiba tanggal 11 februari, tapi tanggal 10 udh mendarat dengan selamat. naiss xiaomi official!",bintang 5
"paket sampai dengan aman, hp masih disegel, terima kasih seler",bintang 5
Barang sudah sampai dengan aman dan selamat.. kondisi barang cukup baik dan sudah sesuai dengan harganya.. pengemasan juga cukup rapi.. dan pengiriman pun juga cukup cepa... ,bintang 5
"barang bagus ga ada masalah, tapi pengiriman lama, dan packingnya cuma kardus tipis ( itupun kebesaran jadi didalam bisa kegoncang²) + dibalut bublewrap itu pun ga ketutu... ",bintang 3
setelah menunggu beberapa hari akhirnya tiba..terimakasih buat kurir yang sudah antar dan konfirmasi sebelumnya,bintang 5
Bagus not bad.,bintang 5
mntp,bintang 5
"Mendarat selamat, pengirimat cepat. Thank you.",bintang 5
"luar biasa mantap,,barang aman dan jossss",bintang 5
"Barang sampai sesuai dengan lengkap aman dan cepat, terimakasih seller dan kurir yang sudah amanah.",bintang 5
"Barang bagus, packing kurang safety, pengiriman lama",bintang 5
oke banget lah,bintang 5
HP dengan speak yg bagus bett dan dengan harga yg bersahabat. Packaging nampol. Mantap langsung dipake. Very recommended syekalee. TQ bro.,bintang 5
"barang ghoib sudah datang, Poco M6 pro blue emang kerennn",bintang 5
"bagus, semoga awet",bintang 5
foto di ambil dri HP xiaomi redmi note 5 2018 4/64Gb. thanks berat xiaomi ❤❤❤,bintang 5
"Sampai dengan selamat tanpa minus, semoga awet. terima kasih 🤙",bintang 5
"barang datang masih di segel , aman terpercaya... dapat case silicon . ok terimakasih",bintang 5
barang ori dan tersegel dengan baik.. ada tambahan buble wrap juga selain kardus packing 👍,bintang 5
"semua fungsi normal, cm baru sadar belum bs 4K. tp sesuai harga juga yg penting normal dan stabil.",bintang 5
"Alhamdulillah sudah sampai poco M6 pro 4G. barang bagus mulus. nyala dan selamat sampai tujuannya. maaf hp tidak di foto, karena di simpan buat anak pulang dr pesantren.",bintang 5
mantab,bintang 5
mantap baru nyampe ini,bintang 5
"Mantap, cuma di kurir sapx nya agak lama.",bintang 5
pengirimanya aja sangat lama,bintang 5
Thanks,bintang 5
"Barang sangat sesuai.
Datang nya cepat sekali.
Mantab banget lah pokoknya.",bintang 5
Kado untuk mamah tercintaaa,bintang 5
pengiriman cepat pesan hari Jumat Sabtu sadah sampai mantap Xiaomi,bintang 5
"mantap. Packing super aman, barang original sesuai deskripsi&sesuai.",bintang 5
barang sampe dgn selamat mksh seller,bintang 5
"Barang original, bagus mulus",bintang 5
"no komplen, Barabbas sesuai dan cakep",bintang 5
"hp bagusss..
pengiriman aja sedikit agak lama",bintang 5
Mantap teruskan abangku,bintang 5
Barang masih di segel belum aku buka.. Pengiriman sangat cepat.,bintang 5
"Order tgl 7, datang 10 malam. box hp segel, kelengkapan sesuai, HP berfungsi dengan baik.",bintang 5
"Alhamdulillah..semoga awet
mending jgn gratis ongkir..liat review kurir expedisi SAPX sangat buruk akhirnya jemput paket sendiri di kantornya",bintang 5
"manteb sih Poco M6 Pro, spec terbaik di hrg 2,799 masih blm ada brand lain yg bisa lawan... #PoconyaBeraksi",bintang 5
"barang original tersegel utuh, cuma pengiriman terlambat karrna overload pengiriman
mantap",bintang 5
None,bintang 1
bagus terima kasih poco,bintang 5
pengiriman barang sampai dengan cepat. barang normal. semoga awet,bintang 5
Mantap dan original..,bintang 5
mantap,bintang 5
Alhamdulillah baru nyampe.. mantap.. original..#poconya beraksi,bintang 5
"mantap poco m6 pro cepat sampai dan aman sampai ditempat, pokoknya beli disini gag ngecewain.",bintang 5
"First impression ini hape terkesan compact..slim karena designnya.. bezelnya tipis..cakep asli!! Good work Poco 😍😍😍.. Pengiriman pake Anter Aja, ekspedisi andalan saya... ",bintang 5
"mantep dah, keren nih hp",bintang 5
dikirim cepat. sapx seperti biasa lambat bgt.,bintang 5
barang bagus pengirim lumayan cepat 3hari udah sampai,bintang 5
terbaik untuk poco,bintang 5
mantap walau pengiriman agak lama karna overload,bintang 5
"Barang Resmi, bersegel, first look keren banget si, minusnya kamera kegedean di belakang jadi gampang kena jari waktu dipegang, berat juga enteng, layar mantep, belom cob... ",bintang 5
"overall aman, tapi menunggu kurir pickup nya lama. ntah xiaomi nya/expedisi nya yang problem.",bintang 4
alhamdulillah amanah,bintang 5
Top.....,bintang 5
None,bintang 5
None,bintang 5
"mantab sekali ,pengiriman pakai anteraja sangat cepat 3 hari sudah sampai kediri
poco m6 pro black 8/256 sangat memuaskan",bintang 5
None,bintang 5
cepat datengnya wow,bintang 5
barang masih d segel... cuma rada gak suka pengirimannya masa d lempar... padahal kan ada tulisan jangan d banting... untung dalemnya nggk kenapa2...,bintang 4
"produk original
packing aman
proses pengiriman ke kurir cepat
pengiriman oleh kurir cepat 
trims",bintang 5
Mantap betul 👍👍,bintang 5
"barang sampai dengan selamat tetapi kecewa dengan pengiriman karena salah alamat, lain kali jangan sampai salah alamat lagi.",bintang 1
barang ORI bagus pengiriman cepat,bintang 5
"Gila suka banget sama hp nya, di luar ekspetasi dah. packingnya jg aman banget, ga sia sia nunggu hp ini sampai keluar. rekomendasi bgt d",bintang 5
"Barang masih disegel, resmi bukan repack. Pelayanan juga bagus. Smartphonenya juga udah dicoba semalaman mantap bener nih. Terima kasih xiaomi.",bintang 5
desain nya bagus cekali.. ok 3hari sampai.. semoga hp nya aman gak ada kendala dan awet.. semoga poco kedepannya desainnya makin bagus n inovatif,bintang 5
wah the best sih buat harga 2jt an👍,bintang 5
harga bercanda... enak bgt buat main game,bintang 5
Pengiriman cepat. Aman dan dapat promo lumayan harganya,bintang 5
"Barang aman masih segel, garansi resmi, produk original, pengiriman cepat",bintang 5
mantap akhirnya yg ditunggu keren,bintang 5
Smartphone Oke Punya.. Berfungsi dengan Normal.. semoga Awet sampai 5 Tahun kedepan.. aamiin ya robbal allamiin.. 😇🙏,bintang 5
barang mendarat dengan aman.. kelengkapan aman dan unit berfungsi.. packing aman..,bintang 5
"paket diterima sesuai estimasi pengiriman, spesifikasi sesuai, hp bisa di pakai",bintang 5
mantaaapp..packing aman...barangnya okeh..sukses selalu..terima kasih,bintang 5
mantapsss poconya beraksi 🔥🔥🔥,bintang 5
"Bismillah semoga awet, terima kasih seller, sampainya cepat banget, estimasi tgl 10-14  tgl 9 udah nyampe",bintang 5
Barang masih disegel pas sampai & ada garansi resminya. Berfungsi dengan baik. Kualitas barang dari toko resmi pasti top markotop!,bintang 5
"Cepet banget sampenyaaa. Hpnya bagus, masih segel dan Alhamdulillah ga ada cacat di pengemasan. Ada garansi, berfungsi dengan baik, dapet case warna dark navy gitu baguss... ",bintang 5
"puas, proses cepat. barang Bagus mulus.",bintang 5
Barang diterima dalam kondisi baik sesuai pesanan. Proses dan pengiriman standar sesuai estimasi. Terima kasih,bintang 5
"pesanan tiba dengan selamat, pengiriman reguler aman, terima kasih",bintang 5
Barangnya original 👍 Ada garansi resmi Spesifikasi sesuai Kelengkapan sesuai,bintang 5
Barangnya original 👍 Kemasan disegel Warna sesuai pesanan Spesifikasi sesuai,bintang 5
"barang isitmewa, pas di kantong...
pengiriman cepat, tanggal 7 pesan tanggal 8 barwng sampai...
oke gas...oke gas...🤘🤘🤘",bintang 5
"Produk sesuai deskripsi, prosesnya cepat. Barang masih tersegel dengan rapih. Packing sangat aman dengan bubblewrap, pengiriman juga aman dan cepat walaupun menggunakan b... ",bintang 5
Sudah diterima dgn baik,bintang 5
None,bintang 5
"walau pengiriman lama,, produk nya Xiaomi mantapp",bintang 5
None,bintang 5
"udaa jadi incaran sejak Agustus, dapt diskon lagih.. cmn bener kata sebagian besar ulasan di sini sih, pengirimannya aja yg rada lambat, tapi untuk saya alhamdulillah ban... ",bintang 5
"sesuai dengan harapan, mendarat dengan selamat jg hp nya, smoga awet",bintang 5
"Barang sampai dengan selamat, tapi pengiriman lama dan packing alakadarnya",bintang 4
barang sesuai,bintang 5
"barang top markotop..
semua sesuai pesanan..
pengiriman biasa aja lama tidakk cepat juga tidak..
pokok nya biar bintang yg berbicara",bintang 5
"siip bose,",bintang 5
Handphone ini sangat cocok untuk kawula muda mudi,bintang 5
"proses cepat, sesuai deskripsi, berfungsi dengan baik recommended seller",bintang 5
Brg ori,bintang 5
"jossss baru order langsung dkirim, pengiriman jg cuepet wussss wusss",bintang 5
respon sangat cepat.(bukan kurirnya ya)..barang sesuai...,bintang 5
barang masih disegel. barangnya bagus dan mantap. semoga awet selama pemakaiannya.,bintang 5
"nice product, tapi kurirnya aja agak lelet sortingnya",bintang 5
"pengiriman Cepat, hpnya bagus, berfungsi dengan normal....terimakasih",bintang 5
Barang diterima dalam kondisi baik. packing aman banget. keren,bintang 5
"Barang original. Segel lengkap. 
Sedikit kecewa dengan ekspedisi si Cepat karena barang hanya ditinggal di gerbang tapi status ditulis sudah diterima pembeli (foto terlam... ",bintang 4
"Barangnya sampai dengan baik. Semua normal, tidak ada lecet",bintang 5
None,bintang 5
"barang masih segel, berfungsi dengan lancar dan mulus tanpa kendala sama sekali tapi barang datang telat satu hari dari waktu estimasi",bintang 5
"barang sesuai, pelayanan cepat, kurang dipengiriman aja agak telat 2 hari",bintang 5
"Barang segel, Aman, Original.",bintang 5
Mantap bingits... thanks ✌️,bintang 5
"ori, bagus, g nyesel berubah pikiran dari redmi (sory...) 
terimakasih seller, kurir yg wara wiri, packaging y aman sentosa.",bintang 5
hp mulus makasih Isran Noor dan seluruh warga Kalimantan timur yang rajin bayar pajak,bintang 5
"bagus bangett aaaaaaaa, kameranya juga jernih",bintang 5
"barang segel, ori, dapet harga diskon, pengiriman cepat, terbaik 🔥🔥🔥",bintang 5
"Berfungsi dengan normal, cuman agak lama saja pengiriman nya",bintang 5
"Joss beli di official Store, semua terjamin dari packing dan kualitasnya👍👍",bintang 5
"Paket sudah diterima, proses cepat, terima kasih",bintang 5
None,bintang 5
"barang sesuai pesanan original 
cuman sayangnya jasa pengirimanya sangat lelet",bintang 5
nice😊,bintang 5
pengiriman cepat,bintang 5
"barang sesuai dan lengkap

diunit ada dent kecil",bintang 5
Beli pagi hari dikirim nanti besok hari jadi terlambat sampai paketnya,bintang 2
kualitas barang ori dan pelayanan cepat.,bintang 5
Original,bintang 5
"mantep , dapet diskon 300k , lumayan ya
semoga awet",bintang 5
Mantap gan 👍,bintang 5
Barang masih tersegel Rapih dan packing bagus. pengiriman juga sangat cepat 2 hari sampai,bintang 5
barang original masih segel sesuai spesifikasi,bintang 5
sesuai pesanan,bintang 5
"Sesuai pesanan, packing baik dan aman, pengiriman lebih cepat tiga hari dari estimasi, berfungsi dengan baik",bintang 5
original,bintang 5
mantab. barang sesuai. ori. bagus. dpt harga lumayan miring,bintang 5
"Alhamdulillah barang sudah sampe meski mengalami BA padahal alamat sudah sesuai
barang nya bagus sesuai deskripsi",bintang 5
Barang sesuai display. Pengiriman cepat.,bintang 5
"Barang diterima dengan baik
Packing ok
Recommended",bintang 5
"beli di toko resmi selalu merasa aman, harga diskon dan fitur mewah menambah keyakinan akan produknya, pertahankan terus kualitasnya. pengiriman cepat aman.",bintang 5
Barang sudah diterima. Tersegel dan baru.,bintang 5
barang mantap semoga awet terus,bintang 5
all good. ⭐️⭐️⭐️⭐️⭐️,bintang 5
okkkkk,bintang 5
jossss gacorr🔥🔥,bintang 5
Alhamdulillah barang udah sampai...semoga awet 😊,bintang 5
"mantap, barangya sesuai
BNIB
semoga awet",bintang 5
"Dapat diskon flash sale jadi 2,9juta mantap betul. Barang original dan sekarang sudah update ke hyperOS 1.0.12. Semoga awet dan sukses terus xiaomi sekaligus poco kedepan... ",bintang 5
"NEW segel resmi garansi resmi istimewa dapet harga murah, sering2 kasih potongan min hehe",bintang 5
"pelayanan lebih cepat dan pengiriman lebih cepat cuma 1 minggu untuk pengiriman di luar pulau.. 
barang sesuai deskripsi",bintang 5
real baguss,bintang 5
"overall baik, pengiriman juga cepat
fungsi normal",bintang 5
"makasih, kurir sabar menunggu, tiba lebih cepat 2 hari. semoga awet",bintang 5
kualitas hp top. pengiriman cpt dan packing sgt rapi,bintang 5
"Dapet 3jt pas, sip",bintang 5
"mantaap... barang segel original
bukan kaleng""  xioami official store.. 

trima kasih xioami official store
trima kasih toko pedia

smoga kedepannya smakin sukses.... ",bintang 5
"Paling aman di Mi store , Barang berkelas dipastikan ori , chipset ngebut 👍👍👍",bintang 5
Mantab geys,bintang 5
None,bintang 5
sudah diterima dengan baik kualitas barang oke banget,bintang 5
barang bagus,bintang 5
tidak ada slot buat SD card. hanya urk SIM-card saja. sayang sekali. kayaknya pocox3 lebih bagus dr poco x6. tampilan monitor led kurang cerah,bintang 3
dapet harga spesial unit fresh best poco,bintang 5
2x belanja di official store tidak pernah kecewa,bintang 5
"seller fast respon, barang sesuai pesanan pengirimannya juga cepat.",bintang 5
terbaik,bintang 5
Barang nya datang dengan selamat,bintang 5
"Respon cepat, barang sesuai pesanan, recommended seller...",bintang 5
"kualitas barang bagus, penjual responsif & kurir cepat banget",bintang 5
"Barang masih disegel, sesuai dengan pesanan, Pengiriman cepat...",bintang 5
"Terima kasih barangnya udah nyampe, udah di uji coba lancar semua. semoga awet terus.",bintang 5
"barang sampai dengan aman, smartphone nya bagus, pengiriman cepat hanya 3 hari, mantab xiaomi👍🏻",bintang 5
mantabs original dan oke bgd brgnya.. thanks ya.. maaf ya foto bukan asli..,bintang 5
done terbaik dikelasnya,bintang 5
"mohon untuk di perbaiki lagi. 
seller amanah.. makasih",bintang 3
keren banget..... pas banget dapet harga flash sale cm 3.1 jt,bintang 5
krenn,bintang 5
"Barang ori, masih segel. sesuai pesanan juga. cs nya ramah, sempet salah servis padahal. pakai sicepat okee juga. padahal ga expect sehari nyampe. thanks tokopedia dan xi... ",bintang 5
Pelayanannya memuaskan. pengiriman cepat.,bintang 5
mantap pokoknya barangnya bagus,bintang 5
Barang ori berfungsi dg baik..,bintang 5
"barang sudah diterima dengan baik dan berfungsi normal, mudah mudahan awet  terima kasih..",bintang 5
"Pengiriman aman dan pesanan selamat sampai tujuan. 
Setelah dipakai, seperti dapat angin segar karena handphone sebelumnya slow dan sering error.

Untuk spek, sudah sanga... ",bintang 5
brg okeh harga gila spek raja.,bintang 4
mantap,bintang 5
badas enak tahan lama gurih sedaap lung hit lumayan kenceng,bintang 5
None,bintang 5
sesuai semua dengan display dan deskripai,bintang 5
"so far so good, belum nemu bug selain kamera dan game patah²",bintang 5
Bagus,bintang 5
"barang segel
kwalitas super
barang ORI
tokonya amanah
pokoknya sangat memuaskan 
akan trus blnj sesering mungkin disini
mksh utk tokonya.mksh Tokopedia 
pengiriman cepat... ",bintang 5
None,bintang 5
mantap 👍👍👍👍,bintang 5
"sangat bagus hp nya, pengiriman cepat, mantap tidak ada NG sama sekali,, goood",bintang 5
"Barang sesuai deskripsi, sesuai pesanan dan berfungsi baik. Respon seller baik. Packing rapi. Kurir Anteraja baik, tidak dilempar ke dalam pagar rumah :)",bintang 5
barang masih segel.brng ORI.sangat memuaskan dan belanja disini amanah terpercaya pokoknya top bgt,bintang 5
"Barang oke, dan ada bonus soft case. Tapi pengirimannya bikin kepala pusing. Mantap!",bintang 5
mantap,bintang 5
"Barang sesuai dgn deskripsi, packing bagus pakai bubble wrap, pengiriman free dan cepat hanya satu hari.",bintang 5
"mantepl hpnyaa selamat sampai tujuan, original masih di segel, datangnya juga lebih cepat dari estimasi",bintang 4
"Mantap barangnya, buat harga segini mah. langsung update lagi..",bintang 5
"Sudah datang dengan baik Alhamdulillah, semoga berkah dan awet. 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍",bintang 5
"Poco X6 barang nya powerfull abis , dri segi processor trus layar juga jernih bgt dah pake Amoled , fingerprint jg sudah di layar . kamera juga ntuk harga sgini sudah ok... ",bintang 5
"HP nya bagus banget dan pengirimannya cepat, mantap banget pokoknya",bintang 5
"barang masih segel, asli buatan indo, ger cep 1 hari sdh sampe",bintang 5
"Barang cepat sampai, masih tersegel  rapat. Mantap terima kasih",bintang 5
"xiaomi + snapdragon, udah paling bener.

biarpun ada yang lebih baru dengan kelas harga yang sama, meskipun dari xiaomi, kalo mediatek BIG NO...!

sekarang nunggu yang Re... ",bintang 5
hp nya lumayan .. buat kerja sambil denger YouTube.. semuanya ok banget. terimakasih.,bintang 5
"pengiriman cepat dan barang bagus ,mantap",bintang 5
sesuai 👍🏻👍🏻👍🏻,bintang 5
"barangnya bagus mantaplah ,untuk pemakaian 2 bulan ini sy geber buat main game panas cmn normal lah segitu",bintang 5
"Sesuai ekspektasi, semoga awet...
Terima kasih",bintang 5
"pengiriman rada lambat
barang Oke",bintang 3
"Sesuai deskripsi
Produk ORI
Packaging mantap lah",bintang 5
hp berfungsi dengan baik semoga awet. 👍,bintang 5
Mantan ini hp,bintang 5
"ok sampai dengan selamat, fisik ok segel ok semoga awet, good job poco and kurir",bintang 5
mantapppp landing nya cepat dan tepat. :D,bintang 5
barang masih segel... BNIB... lengkap... sesuai dedkripsi.. harga ok... packing aman rapi... respon seller mantul... pengiriman okk,bintang 5
"Packing aman, barang aman, semoga awet 6 taun seperti poco f1",bintang 5
good,bintang 5
"Barang sampai masih tersegel dengan package rapi dan aman, kualitas original dan berfungsi dengan baik.

semoga awet, senang berbisnis dengan anda...wkwkwk",bintang 5
oke  pengiriman agak lama. barang ori dapat diskon pula mantap sekali. fast charjing mantap kuy,bintang 5
mantap asli,bintang 5
packing rapi dan cepatt sampai cuma sehari,bintang 5
"sesuai barang nya
mantap
tidak kecewa 

bisa jadi Langganan",bintang 5
"Respon seller, pengiriman cepat, packing aman. Langsung bisa diupgrade ke hyperOS. Buat MLBB relatif adem sih pake data internet. Kamera juga cukup oke. Thanks xiaomi &am... ",bintang 5
"mantap surantap,performa hp gaming yang begitu perkasa,paking aman,sesuai estimasi,tq juragan",bintang 5
"hpnya bagus 

pengiriman cepatt jadi suka

warna putihnya ok banget",bintang 5
"barang tiba dalam kondisi masih disegel, sudah dicoba semua berfungsi dgn baik, mudah2an awet dikainya",bintang 5
produk sudah diterima dengan baik. terima kasih 🙏,bintang 5
mantap ya ges🥳,bintang 5
Original,bintang 5
cepat sampai kilat banget woy mantab!!,bintang 5
"Menyala, desain cantik. elegan, nga berat. kamera bagus. semoga awet puluhan tahun",bintang 5
"ekspedisi sicepat kek *** ******,paket lama banget gak sampai sampai,bisa bisanya 4hari gak gerak sama sekali itu paket saya😡😡😡😡😡😡😡😡😡",bintang 1
mantappp barang ori,bintang 5
"Sesuai ekspetasi, semoga awet hp nya. terimakasih seller dan tokopedia :)",bintang 5
😀👍🙏.,bintang 5
seller fast respon fast kirim paking aman moga awet,bintang 5
brang sesuai pesanan,bintang 5
"Speknya oke, fitur oke, nyaman digunakan ! Ty 😃",bintang 5
"Diskripsi Barang, packing, waktu kirim, respon seller full bintang. Segel full. recomended",bintang 5
Barang oke,bintang 5
barang masih segel terbaik,bintang 5
pengiriman cepat & barang sesuai,bintang 5
untuk ke 7x nya beli disini. Kali ini kurir cepat.,bintang 5
"walaupun lama sampai dengan selamat, barang bagus semoga awet",bintang 5
ok.. terima kasih ya kak 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,bintang 5
barang original dengan kualitas terbaik..pelayanan juga cepat,bintang 5
Barang Ori.aslii.  mantappp. pengiriman agak lambat. gak pp. tapi sipp,bintang 5
Sesuai orderan.. garansj resmi cepat pengirjman seller fast respon dan pengiriman aman,bintang 5
"barang masih disegel dan ada garansi resminya
berfungsi dengan baik
pengiriman cepat",bintang 5
"Barang masih disegel,aman,berkualias original,berfungsi dengan baik",bintang 5
baguss bangett,bintang 5
Mantap Sesuai Pesanan 👌,bintang 5
"barang sudah sampai dgn selamat, packaging bagus. seller agak lelet responnya, tpi gpp yg penting barangnya sampai...",bintang 5
Sesuai ekspektasi. X6 nya sangat memuaskan. Dipake istri sih. Semoga awet seperti Poco X3 NFC yg dibuat nulis komen ini.,bintang 5
"barang sesuai, kiriman cepat dan aman, seller responsif..nge tune lah",bintang 5
manthap,bintang 5
Terimakasih barang sudah diterima 👍🔥,bintang 5
sesuaiiiii,bintang 5
"pesanan telah sampai, cuman Pengirimannya lama,, barang udah di lokasi tinggal anter aja nunggu sampe destinasi waktu pengiriman. 
hadeeeeehh.",bintang 4
"barang sampai cepet banget, Masi segel semuanya, good job & sukses terus....,
terimakasih untuk seller yang ramah dalam pelayanan nya",bintang 5
"barang ori, masih segel, baguss, banyak promo lagi makasih yaa seller sukses selalu",bintang 5
barang masih disegel dan berfungsi baik walaupun pengirimannya sangat lama baru tiba,bintang 5
Alhamdulillah barangnya bagus,bintang 5
Semua normal kecuali waktu pickup barang anteraja  yang lelet,bintang 4
"bagus mantap keren, handphone nya sesuai, antep banget saya suka dan sangat cocok dengan ponsel ini, rekomen banget buat di harga tiga jutaan , sudah dapat snapdragon 7sg... ",bintang 5
"Pengiriman cukup cepat, pengirimannya Aman dan paketnya jg aman gak ada kerusakan... Barang sesuai, berfungsi sangat baik POCONYA TERBAIKK DAHH 👌👌👍👍🔥🔥🔥",bintang 5
"berfungsi dengan baik, pengiriman cepat,",bintang 5
top,bintang 5
mantap...,bintang 5
"barang datang masih segel 
pengiriman cepat  produk asli Poco xiomi",bintang 5
Mantabhhh josss gandosss X6. Recommended 👍,bintang 5
"Keren banget ini HP. Walaupun telat belinya, tapi gapapa tetep puas. Thank you poco. Thank you Xiaomi",bintang 5
"kualitas original sesuai dengan deskripsinya,respon mantap,packing cakep",bintang 5
terimakasih HP Poco X6 sudah diterima sesuai dengan pesanan,bintang 5
barang bagus recommended thank tokped thank seller dan kurir slalu amanah,bintang 5
"mantap, hp nya sesuai pesanan, packing rapi. isi lengkap.",bintang 5
"Barangnya sudah keterima dengan sesuai dan benar, aman, sehat dan sentosa. tanpa ada sesuatu ke kurangnya. packingnya dengan rapih dan baik",bintang 5
"berfungsi dg baik, barang ori, pengiriman cepat, kurir amanah",bintang 5
"barang tersegel, pengiriman oke, asli",bintang 5
lumayan bagus berfungsi dengan baik Masih tersegel rapih,bintang 5
"Desain dan layarnya keren, RAM gede, Chipsetnya bagus, kameranya oke, storage gede",bintang 5
None,bintang 5
"sampai dengan baik
kurirnya juga mantap no",bintang 5
Barang sesuai dan terkirim dgn aman.,bintang 5
"segel
kemasan baik
packing baik
produk baik
kelengkapan oke
performa oke
pengiriman lambat",bintang 5
"Bagusss. Barang datang msh tersegel, aman, dan mulusss emang baruu. Terpeercaya. Barang dtg cepet banget! Terbaik",bintang 5
sesuai pesanan,bintang 5
mntp,bintang 5
Sesuai dan berfungsi dengan baik,bintang 5
Packing aman hp lanjay mantap pokonya harga miring no iming iming anjay,bintang 5
Barang Ori dan packing ya aman. Thanks a lot Gan,bintang 5
BEST pokoknyaa Official,bintang 5
barang sesuai dan pengiriman cepat. terimakasih xiaomi Indonesia,bintang 5
Semoga awet,bintang 5
"pengiriman cepat , barang ori masih segel ✨️🤗",bintang 5
bagus,bintang 5
mantaap,bintang 5
